Identifier	DNA_Length	AA_Length
GCF_000846765.1_ViralProj14503_genomic	388	477
GCF_000846785.1_ViralProj14513_genomic	1949	2057
GCF_000846805.1_ViralProj14517_genomic	34125	38038
GCF_000846825.1_ViralProj14521_genomic	32621	41620
GCF_000846845.1_ViralProj14525_genomic	667	641
GCF_000846865.1_ViralProj14536_genomic	2750	2756
GCF_000846885.1_ViralProj14540_genomic	20923	23031
GCF_000846905.1_ViralProj14544_genomic	140131	184558
GCF_000846925.1_ViralProj14548_genomic	41092	42298
GCF_000846945.1_ViralProj14553_genomic	5610	6224
GCF_000846965.1_ViralProj14558_genomic	150715	284932
GCF_000846985.1_ViralProj14562_genomic	7107	7458
GCF_000847005.1_ViralProj14566_genomic	148687	183049
GCF_000847025.1_ViralProj14571_genomic	7349	11869
GCF_000847045.1_ViralProj14564_genomic	330611	365069
GCF_000847065.1_ViralProj14568_genomic	336	209
GCF_000847085.1_ViralProj14573_genomic	4491	3786
GCF_000847105.2_ViralProj14577_genomic	2689	3337
GCF_000847125.1_ViralProj14581_genomic	4176	4668
GCF_000847145.1_ViralProj14586_genomic	44010	47612
GCF_000847165.1_ViralProj14591_genomic	39600	44454
GCF_000847185.1_ViralProj14595_genomic	144575	106301
GCF_000847205.1_ViralProj14599_genomic	42575	54157
GCF_000847225.1_ViralMultiSegProj14603_genomic	5217	5864
GCF_000847245.1_ViralProj14607_genomic	35524	45842
GCF_000847265.1_ViralProj14612_genomic	34185	40685
GCF_000847285.1_ViralProj14617_genomic	81593	81650
GCF_000847305.1_ViralMultiSegProj14621_genomic	6396	6422
GCF_000847325.1_ViralProj14626_genomic	34450	47712
GCF_000847345.1_ViralMultiSegProj14631_genomic	11979	12675
GCF_000847365.1_ViralProj14635_genomic	3466	3786
GCF_000847385.1_ViralProj14639_genomic	6331	8908
GCF_000847405.1_ViralProj14643_genomic	4615	4415
GCF_000847425.1_ViralProj14647_genomic	9525	13444
GCF_000847445.1_ViralProj14651_genomic	6035	7862
GCF_000847465.1_ViralProj14655_genomic	3811	5363
GCF_000847485.1_ViralProj14659_genomic	3569	4447
GCF_000847505.1_ViralProj14663_genomic	8952	11466
GCF_000847525.1_ViralMultiSegProj14667_genomic	8274	8427
GCF_000847545.1_ViralProj14671_genomic	6355	6640
GCF_000847565.3_ViralProj14675.1_genomic	8908	10244
GCF_000847585.1_ViralProj14679_genomic	11486	14099
GCF_000847605.1_ViralProj14684_genomic	8359	7904
GCF_000847625.1_ViralProj14688_genomic	8832	8168
GCF_000847645.1_ViralMultiSegProj14692_genomic	25142	19861
GCF_000847665.1_ViralProj14696_genomic	5241	5522
GCF_000847685.1_ViralProj14700_genomic	6656	7894
GCF_000847705.1_ViralProj14704_genomic	8284	9729
GCF_000847725.1_ViralProj14708_genomic	4788	7052
GCF_000847745.1_ViralProj14712_genomic	5776	6567
GCF_000847765.1_ViralProj14716_genomic	7560	9441
GCF_000847785.1_ViralProj14720_genomic	302	375
GCF_000847805.1_ViralMultiSegProj14724_genomic	4540	6413
GCF_000847825.1_ViralProj14728_genomic	6366	7741
GCF_000847845.1_ViralProj14732_genomic	8918	11170
GCF_000847865.1_ViralProj14736_genomic	8405	9688
GCF_000847885.1_ViralProj14572_genomic	6744	6357
GCF_000847905.1_ViralProj14576_genomic	3027	3273
GCF_000847925.1_ViralProj14580_genomic	8273	5438
GCF_000847945.1_ViralProj14585_genomic	135301	248652
GCF_000847965.1_ViralProj14590_genomic	159857	159017
GCF_000847985.1_ViralProj14594_genomic	8178	6931
GCF_000848005.1_ViralMultiSegProj14598_genomic	5223	5497
GCF_000848025.1_ViralProj14602_genomic	43411	47333
GCF_000848045.2_ViralProj14606_genomic	41489	63700
GCF_000848065.1_ViralProj14611_genomic	33501	40477
GCF_000848085.2_ViralProj14616_genomic	309286	342688
GCF_000848105.1_ViralProj14620_genomic	1344	1408
GCF_000848125.1_ViralProj14625_genomic	153080	138788
GCF_000848145.1_ViralProj14629_genomic	246	370
GCF_000848165.1_ViralProj14634_genomic	8482	9095
GCF_000848185.1_ViralProj14638_genomic	4699	5560
GCF_000848205.2_ViralProj14642_genomic	13720	12782
GCF_000848225.1_ViralProj14646_genomic	12002	12733
GCF_000848245.1_ViralProj14650_genomic	8372	8173
GCF_000848265.1_ViralProj14654_genomic	5894	8177
GCF_000848285.1_ViralProj14658_genomic	7555	7672
GCF_000848305.1_ViralProj14662_genomic	254	416
GCF_000848325.1_ViralProj14666_genomic	5284	5766
GCF_000848345.1_ViralProj14670_genomic	360	492
GCF_000848365.1_ViralProj14674_genomic	4041	4906
GCF_000848385.1_ViralProj14678_genomic	1801	2132
GCF_000848405.1_ViralProj14683_genomic	8557	8838
GCF_000848425.1_ViralProj14687_genomic	5202	7304
GCF_000848445.1_ViralProj14691_genomic	5662	7659
GCF_000848465.1_ViralProj14695_genomic	8018	8274
GCF_000848485.1_ViralProj14699_genomic	13246	11828
GCF_000848505.1_ViralProj14703_genomic	18959	18262
GCF_000848525.1_ViralProj14707_genomic	6827	8559
GCF_000848545.1_ViralProj14711_genomic	7352	6530
GCF_000848565.1_ViralProj14715_genomic	5853	6257
GCF_000848605.1_ViralProj14723_genomic	17904	14290
GCF_000848625.1_ViralProj14727_genomic	15711	19125
GCF_000848645.1_ViralMultiSegProj14731_genomic	14984	20086
GCF_000848665.1_ViralProj14735_genomic	8657	9138
GCF_000848685.1_ViralProj14739_genomic	28033	29133
GCF_000848705.1_ViralProj14743_genomic	15600	13853
GCF_000848725.1_ViralProj14747_genomic	3761	4390
GCF_000848745.2_ASM84874v2_genomic	8024	8017
GCF_000848785.1_ViralProj14582_genomic	2861	2917
GCF_000848805.1_ViralProj14588_genomic	43785	35468
GCF_000848825.1_ViralProj14592_genomic	39732	48580
GCF_000848845.1_ViralProj14596_genomic	124784	126075
GCF_000848865.1_ViralProj14600_genomic	111362	162203
GCF_000848885.1_ViralProj14604_genomic	42935	39726
GCF_000848905.1_ViralProj14608_genomic	36519	54837
GCF_000848925.1_ViralProj14614_genomic	5323	4407
GCF_000848945.1_ViralProj14618_genomic	3051	3275
GCF_000848965.1_ViralProj14622_genomic	1424	1167
GCF_000848985.1_ViralProj14627_genomic	6883	6658
GCF_000849005.1_ViralProj14632_genomic	2630	3739
GCF_000849025.1_ViralProj14636_genomic	9202	10909
GCF_000849045.1_ViralProj14640_genomic	6151	7644
GCF_000849065.1_ViralProj14644_genomic	6362	9033
GCF_000849085.1_ViralProj14648_genomic	10011	8791
GCF_000849105.1_ViralMultiSegProj14652_genomic	7790	11803
GCF_000849125.1_ViralProj14660_genomic	6955	7960
GCF_000849145.1_ViralProj14664_genomic	12734	17221
GCF_000849165.1_ViralProj14668_genomic	9256	10474
GCF_000849185.1_ViralProj14672_genomic	1239	1366
GCF_000849205.1_ViralProj14676_genomic	4009	4763
GCF_000849225.1_ViralProj14681_genomic	6424	6540
GCF_000849245.1_ViralProj14685_genomic	6311	6602
GCF_000849265.1_ViralProj14689_genomic	11550	13840
GCF_000849285.1_ViralMultiSegProj14693_genomic	10708	12374
GCF_000849305.1_ViralProj14697_genomic	15140	11281
GCF_000849325.1_ViralProj14701_genomic	10688	10998
GCF_000849345.1_ViralProj14705_genomic	6376	6916
GCF_000849365.1_ViralProj14709_genomic	6562	7153
GCF_000849385.1_ViralProj14713_genomic	10205	9813
GCF_000849405.1_ViralProj14717_genomic	9476	9881
GCF_000849425.1_ViralProj14721_genomic	5833	7646
GCF_000849445.1_ViralProj14725_genomic	5358	7264
GCF_000849465.1_ViralProj14729_genomic	8432	8280
GCF_000849485.1_ViralProj14733_genomic	6298	6166
GCF_000849505.1_ViralProj14737_genomic	5698	6881
GCF_000849525.1_ViralMultiSegProj14741_genomic	4528	6122
GCF_000849545.1_ViralMultiSegProj14745_genomic	8511	9721
GCF_000849565.1_ViralMultiSegProj14749_genomic	14116	16799
GCF_000849585.1_ViralProj14575_genomic	7489	6994
GCF_000849605.1_ViralProj14579_genomic	8002	6088
GCF_000849625.1_ViralProj14584_genomic	19343	17646
GCF_000849645.1_ViralProj14589_genomic	40834	35198
GCF_000849665.1_ViralProj14593_genomic	4563	4423
GCF_000849685.1_ViralProj14597_genomic	195858	337014
GCF_000849705.1_ViralProj14601_genomic	40248	38034
GCF_000849725.1_ViralProj14605_genomic	2561	2801
GCF_000849745.1_ViralProj14610_genomic	34094	55334
GCF_000849765.1_ViralProj14615_genomic	130759	138188
GCF_000849785.1_ViralProj14619_genomic	1996	2505
GCF_000849805.1_ViralProj14623_genomic	615	591
GCF_000849825.2_ViralProj14628_genomic	46675	57825
GCF_000849845.1_ViralProj14633_genomic	7286	9039
GCF_000849865.1_ViralProj14637_genomic	371	562
GCF_000849885.1_ViralProj14641_genomic	6296	8286
GCF_000849905.1_ViralProj14645_genomic	7015	8456
GCF_000849925.1_ViralMultiSegProj14649_genomic	12294	10554
GCF_000849945.1_ViralProj14653_genomic	7320	9588
GCF_000849965.2_ViralProj14657_genomic	8088	9560
GCF_000849985.1_ViralMultiSegProj14661_genomic	10692	11277
GCF_000850005.1_ViralProj14665_genomic	7462	7641
GCF_000850025.1_ViralProj14669_genomic	6211	8249
GCF_000850045.1_ViralProj14673_genomic	11161	11475
GCF_000850065.1_ViralProj14677_genomic	11131	14836
GCF_000850085.1_ViralProj14682_genomic	9264	8436
GCF_000850105.1_ViralProj14686_genomic	8448	9696
GCF_000850125.1_ViralProj14690_genomic	9799	11148
GCF_000850145.1_ViralMultiSegProj14694_genomic	10716	11703
GCF_000850165.1_ViralProj14698_genomic	5695	7031
GCF_000850185.1_ViralProj14702_genomic	14104	16803
GCF_000850205.1_ViralProj14706_genomic	15462	13481
GCF_000850225.1_ViralProj14710_genomic	4268	4226
GCF_000850245.1_ViralMultiSegProj14714_genomic	24732	22466
GCF_000850265.1_ViralProj14718_genomic	12708	13196
GCF_000850285.1_ViralProj14722_genomic	5163	7938
GCF_000850305.1_ViralProj14726_genomic	11019	11881
GCF_000850325.1_ViralProj14730_genomic	11822	12131
GCF_000850345.1_ViralProj14734_genomic	5962	6671
GCF_000850365.1_ViralProj14738_genomic	12035	11089
GCF_000850385.1_ViralMultiSegProj14742_genomic	7830	8498
GCF_000850405.1_ViralMultiSegProj14746_genomic	12104	10554
GCF_000850445.1_ViralMultiSegProj14740_genomic	12655	13742
GCF_000850465.1_ViralProj14744_genomic	9332	9522
GCF_000850485.1_ViralProj14748_genomic	836	1107
GCF_000850505.1_ViralProj14752_genomic	1104	1698
GCF_000850525.1_ViralProj14756_genomic	370	446
GCF_000850545.1_ViralMultiSegProj14760_genomic	8620	9042
GCF_000850565.1_ViralProj14764_genomic	363	558
GCF_000850585.1_ViralMultiSegProj14768_genomic	15311	12012
GCF_000850605.1_ViralProj14772_genomic	337	353
GCF_000850625.1_ViralMultiSegProj14776_genomic	10401	11121
GCF_000850645.1_ViralProj14781_genomic	5273	6429
GCF_000850665.1_ViralMultiSegProj14785_genomic	4322	5427
GCF_000850685.1_ViralMultiSegProj14789_genomic	12141	12692
GCF_000850705.1_ViralProj14793_genomic	14042	15196
GCF_000850725.1_ViralMultiSegProj14797_genomic	24839	24140
GCF_000850745.1_ViralProj14801_genomic	9275	9381
GCF_000850765.1_ViralProj14805_genomic	8831	10068
GCF_000850785.1_ViralMultiSegProj14810_genomic	8688	8674
GCF_000850805.1_ViralMultiSegProj14814_genomic	8632	9702
GCF_000850825.1_ViralProj14818_genomic	4253	5911
GCF_000850845.1_ViralProj14822_genomic	4672	4896
GCF_000850865.1_ViralProj14826_genomic	295	422
GCF_000850885.1_ViralProj14831_genomic	11484	13807
GCF_000850905.1_ViralMultiSegProj14835_genomic	10296	11494
GCF_000850925.1_ViralProj14839_genomic	2617	1687
GCF_000850945.1_ViralProj14843_genomic	2474	1454
GCF_000850965.1_ViralMultiSegProj14847_genomic	12491	10723
GCF_000850985.1_ViralMultiSegProj14851_genomic	18859	16902
GCF_000851005.1_ViralMultiSegProj14855_genomic	13173	18136
GCF_000851025.1_ViralMultiSegProj14862_genomic	10056	9729
GCF_000851045.1_ViralMultiSegProj14866_genomic	7880	8019
GCF_000851065.1_ViralMultiSegProj14870_genomic	10848	10955
GCF_000851085.1_ViralProj14875_genomic	8513	10399
GCF_000851105.1_ViralMultiSegProj14882_genomic	10348	11230
GCF_000851145.1_ViralMultiSegProj14892_genomic	13498	15147
GCF_000851165.1_ViralProj14896_genomic	11375	15452
GCF_000851185.1_ViralProj14754_genomic	12506	15799
GCF_000851205.1_ViralMultiSegProj14758_genomic	8118	7970
GCF_000851225.1_ViralProj14762_genomic	4019	5455
GCF_000851245.1_ViralMultiSegProj14766_genomic	16769	13990
GCF_000851265.1_ViralProj14770_genomic	1168	1199
GCF_000851285.1_ViralMultiSegProj14774_genomic	8477	8869
GCF_000851305.3_ASM85130v3_genomic	8301	9902
GCF_000851325.1_ViralProj14783_genomic	301	477
GCF_000851345.1_ViralMultiSegProj14787_genomic	3392	4212
GCF_000851365.1_ViralMultiSegProj14791_genomic	7680	7401
GCF_000851385.1_ViralMultiSegProj14795_genomic	17145	14622
GCF_000851405.1_ViralProj14799_genomic	8797	7202
GCF_000851425.1_ViralProj14803_genomic	8550	8578
GCF_000851445.1_ViralMultiSegProj14808_genomic	10646	10154
GCF_000851465.1_ViralProj14812_genomic	6099	7038
GCF_000851485.1_ViralProj14816_genomic	826	1118
GCF_000851505.1_ViralProj14820_genomic	2835	3302
GCF_000851525.1_ViralProj14824_genomic	5132	6822
GCF_000851545.1_ViralMultiSegProj14829_genomic	3090	4161
GCF_000851565.1_ViralMultiSegProj14833_genomic	8250	8500
GCF_000851585.1_ViralProj14837_genomic	4840	4943
GCF_000851605.1_ViralProj14841_genomic	2514	3454
GCF_000851625.1_ViralProj14845_genomic	7453	10169
GCF_000851665.1_ViralMultiSegProj14853_genomic	6603	6647
GCF_000851685.1_ViralMultiSegProj14858_genomic	20985	16429
GCF_000851705.1_ViralMultiSegProj14864_genomic	10681	9945
GCF_000851725.1_ViralProj14868_genomic	4152	5311
GCF_000851745.1_ViralProj14872_genomic	9518	10556
GCF_000851765.1_ViralProj14880_genomic	16527	18360
GCF_000851785.1_ViralProj14884_genomic	9608	9868
GCF_000851805.1_ViralMultiSegProj14890_genomic	17099	14717
GCF_000851825.1_ViralProj14894_genomic	4048	4690
GCF_000851865.1_ViralMultiSegProj14902_genomic	11372	12597
GCF_000851885.1_ViralProj14906_genomic	17919	18462
GCF_000851905.2_ViralProj14910_genomic	2844	3185
GCF_000851925.1_ViralProj14914_genomic	8785	10457
GCF_000851945.1_ViralMultiSegProj14751_genomic	12293	11759
GCF_000851965.1_ViralProj14755_genomic	4028	5028
GCF_000851985.1_ViralMultiSegProj14759_genomic	8683	9183
GCF_000852005.1_ViralProj14763_genomic	5179	6900
GCF_000852025.1_ViralMultiSegProj14767_genomic	16740	14248
GCF_000852045.1_ViralProj14771_genomic	7059	7197
GCF_000852065.1_ViralMultiSegProj14775_genomic	28697	23403
GCF_000852085.1_ViralProj14780_genomic	12602	13894
GCF_000852105.1_ViralProj14784_genomic	364	532
GCF_000852125.1_ViralMultiSegProj14788_genomic	13385	18963
GCF_000852145.1_ViralProj14792_genomic	4579	4415
GCF_000852165.1_ViralMultiSegProj14796_genomic	5338	6064
GCF_000852185.1_ViralProj14800_genomic	9650	10766
GCF_000852205.1_ViralProj14804_genomic	6927	7465
GCF_000852225.1_ViralMultiSegProj14809_genomic	5325	6141
GCF_000852245.1_ViralProj14813_genomic	4647	5181
GCF_000852265.1_ViralProj14817_genomic	6507	6937
GCF_000852285.1_ViralProj14821_genomic	1432	1754
GCF_000852305.1_ViralProj14825_genomic	8747	8792
GCF_000852325.1_ViralProj14830_genomic	11824	13756
GCF_000852345.1_ViralProj14834_genomic	8451	9853
GCF_000852365.1_ViralProj14838_genomic	2728	1922
GCF_000852385.1_ViralProj14842_genomic	2599	1342
GCF_000852405.1_ViralProj14846_genomic	15522	15289
GCF_000852425.1_ViralMultiSegProj14850_genomic	4400	5222
GCF_000852445.1_ViralMultiSegProj14854_genomic	13652	19774
GCF_000852485.1_ViralProj14865_genomic	6054	8144
GCF_000852505.1_ViralProj14869_genomic	6303	6530
GCF_000852525.1_ViralProj14874_genomic	8289	10107
GCF_000852545.1_ViralProj14881_genomic	4576	5559
GCF_000852565.1_ViralProj14885_genomic	5666	7293
GCF_000852585.1_ViralProj14891_genomic	10071	9340
GCF_000852605.1_ViralProj14895_genomic	15192	16126
GCF_000852625.1_ViralProj14899_genomic	9346	11159
GCF_000852685.1_ViralProj14911_genomic	18234	15882
GCF_000852705.1_ViralProj14915_genomic	16650	13725
GCF_000852725.1_ViralProj14920_genomic	12130	13580
GCF_000852745.1_ViralMultiSegProj14924_genomic	17265	15183
GCF_000852765.1_ViralMultiSegProj14753_genomic	5242	6554
GCF_000852785.1_ViralProj14757_genomic	284	400
GCF_000852805.1_ViralProj14761_genomic	5283	5650
GCF_000852825.1_ViralProj14765_genomic	370	593
GCF_000852845.1_ViralProj14769_genomic	5705	6611
GCF_000852865.1_ViralProj14773_genomic	360	612
GCF_000852885.1_ViralMultiSegProj14777_genomic	8627	9216
GCF_000852905.1_ViralProj14782_genomic	248	374
GCF_000852925.1_ViralMultiSegProj14786_genomic	29210	30317
GCF_000852945.1_ViralMultiSegProj14790_genomic	29141	22751
GCF_000852965.1_ViralMultiSegProj14794_genomic	26164	25371
GCF_000852985.1_ViralProj14798_genomic	1165	1540
GCF_000853005.1_ViralProj14802_genomic	9010	7950
GCF_000853025.1_ViralMultiSegProj14807_genomic	4569	4911
GCF_000853045.1_ViralProj14811_genomic	4054	5335
GCF_000853065.1_ViralMultiSegProj14815_genomic	8870	8975
GCF_000853085.1_ViralProj14819_genomic	8146	7166
GCF_000853105.1_ViralProj14823_genomic	3156	2674
GCF_000853125.1_ViralMultiSegProj14827_genomic	4388	4612
GCF_000853145.1_ViralProj14832_genomic	9185	8693
GCF_000853165.1_ViralMultiSegProj14836_genomic	4554	5517
GCF_000853185.1_ViralProj14840_genomic	2891	4255
GCF_000853205.1_ViralProj14844_genomic	2343	1429
GCF_000853225.1_ViralMultiSegProj14848_genomic	17630	15692
GCF_000853245.1_ViralMultiSegProj14852_genomic	5711	7525
GCF_000853265.1_ViralMultiSegProj14857_genomic	29174	32157
GCF_000853285.1_ViralMultiSegProj14863_genomic	10534	9909
GCF_000853305.1_ViralProj14867_genomic	9812	7904
GCF_000853325.1_ViralMultiSegProj14871_genomic	11991	14359
GCF_000853345.1_ViralProj14877_genomic	7683	8539
GCF_000853365.1_ViralProj14883_genomic	5723	6881
GCF_000853385.1_ViralProj14889_genomic	9524	8031
GCF_000853405.1_ViralProj14893_genomic	7441	7848
GCF_000853425.1_ViralProj14897_genomic	6610	8309
GCF_000853445.1_ViralMultiSegProj14901_genomic	15909	15523
GCF_000853465.1_ViralMultiSegProj14905_genomic	9263	10596
GCF_000853485.1_ViralProj14909_genomic	3392	4526
GCF_000853505.1_ViralProj14913_genomic	27317	26713
GCF_000853525.5_ViralMultiSegProj14918_genomic	5207	6925
GCF_000853545.1_ViralProj14922_genomic	3904	5084
GCF_000853565.1_ViralProj14928_genomic	3923	4747
GCF_000853585.1_ViralMultiSegProj14900_genomic	23696	30616
GCF_000853605.1_ViralProj14904_genomic	4418	5437
GCF_000853625.1_ViralProj14908_genomic	247	251
GCF_000853645.1_ViralProj14912_genomic	5533	5236
GCF_000853665.1_ViralProj14916_genomic	8419	10559
GCF_000853685.1_ViralMultiSegProj14921_genomic	6179	7905
GCF_000853705.1_ViralProj14926_genomic	6383	6845
GCF_000853725.1_ViralMultiSegProj14931_genomic	10635	9390
GCF_000853745.1_ViralProj14935_genomic	6524	6628
GCF_000853765.1_ViralMultiSegProj14939_genomic	10424	9701
GCF_000853785.1_ViralMultiSegProj14943_genomic	11985	9846
GCF_000853805.1_ViralProj14948_genomic	8374	12035
GCF_000853825.1_ViralProj14952_genomic	7458	9172
GCF_000853845.1_ViralProj14956_genomic	6653	8317
GCF_000853865.1_ViralProj14960_genomic	27553	25329
GCF_000853885.1_ViralProj14964_genomic	371	440
GCF_000853905.1_ViralProj14968_genomic	356	372
GCF_000853965.1_ViralProj14981_genomic	3874	4577
GCF_000853985.1_ViralProj14985_genomic	15378	14620
GCF_000854005.1_ViralProj14989_genomic	618	731
GCF_000854025.1_ViralProj14994_genomic	9596	10077
GCF_000854045.1_ViralProj14998_genomic	11826	14023
GCF_000854065.1_ViralProj15002_genomic	15690	14683
GCF_000854085.1_ViralProj15006_genomic	18891	16625
GCF_000854105.1_ViralMultiSegProj15010_genomic	3841	4740
GCF_000854125.1_ViralProj15015_genomic	8394	9955
GCF_000854145.2_ViralMultiSegProj15020_genomic	12677	13946
GCF_000854165.1_ViralMultiSegProj15026_genomic	19146	18792
GCF_000854185.1_ViralProj15030_genomic	8332	10033
GCF_000854205.1_ViralProj15035_genomic	5685	6844
GCF_000854225.1_ViralProj15039_genomic	8289	8943
GCF_000854245.1_ViralMultiSegProj15043_genomic	10460	13250
GCF_000854265.1_ViralProj15048_genomic	7429	9498
GCF_000854285.1_ViralMultiSegProj15053_genomic	12488	12765
GCF_000854305.1_ViralProj15057_genomic	5723	6730
GCF_000854325.1_ViralMultiSegProj15061_genomic	3663	3864
GCF_000854345.1_ViralProj15066_genomic	4732	5656
GCF_000854365.1_ViralProj15071_genomic	6395	7201
GCF_000854385.1_ViralMultiSegProj15075_genomic	4507	5833
GCF_000854405.1_ViralMultiSegProj14930_genomic	12062	9833
GCF_000854425.1_ViralMultiSegProj14934_genomic	11849	14598
GCF_000854445.3_ViralMultiSegProj14938_genomic	19176	19413
GCF_000854465.1_ViralProj14942_genomic	9591	10856
GCF_000854485.1_ViralProj14947_genomic	6966	9491
GCF_000854505.1_ViralProj14951_genomic	5784	7922
GCF_000854525.1_ViralProj14955_genomic	6624	8323
GCF_000854545.1_ViralMultiSegProj14959_genomic	12425	9954
GCF_000854565.1_ViralProj14963_genomic	366	563
GCF_000854585.1_ViralProj14967_genomic	329	396
GCF_000854605.1_ViralProj14971_genomic	306	362
GCF_000854625.1_ViralProj14976_genomic	369	494
GCF_000854645.1_ViralProj14980_genomic	6311	7006
GCF_000854665.1_ViralProj14984_genomic	13222	11911
GCF_000854685.1_ViralProj14988_genomic	457	508
GCF_000854705.1_ViralProj14993_genomic	4003	4791
